route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
29,26JA05-CPBlock-Sunday-13,29233196,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233197,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233198,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233199,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233200,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233201,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233202,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233203,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233204,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233205,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233206,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233207,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233208,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233209,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233210,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233211,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233212,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233213,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233214,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233215,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233216,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
36,26JA05-CPBlock-Sunday-13,29233217,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233218,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233219,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233220,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233221,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233222,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233223,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233224,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233225,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233226,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233227,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233228,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233229,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233230,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233231,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233232,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233233,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233234,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233235,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233236,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233237,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233238,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233239,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233240,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233241,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233242,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233243,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233244,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233245,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233246,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233247,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233248,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233249,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233250,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233251,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233252,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233253,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233254,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233255,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233256,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233257,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233258,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233259,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233260,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233261,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233262,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233263,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233264,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233265,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233266,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233267,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233268,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233269,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233270,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233271,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233272,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
110,26JA05-CPBlock-Sunday-13,29233273,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233274,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233275,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233276,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233277,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233278,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233279,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233280,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233281,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233282,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233283,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233284,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233285,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233286,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233287,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233288,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233289,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233290,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233291,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233292,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233293,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233294,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233295,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233296,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233297,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233298,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233299,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233300,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233301,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233302,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233303,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233304,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233305,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233306,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233307,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233308,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233309,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233310,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233311,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233312,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233313,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233314,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233315,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233316,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233317,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233318,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233319,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233320,110 S Express University Exp,,1,2743231,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233321,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233322,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233323,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233324,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233325,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233326,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233327,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233328,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233329,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233330,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233331,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233332,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233333,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233334,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233335,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233336,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233337,110 N Express University Exp,,0,2743229,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233338,110 S Express University Exp,,1,2743229,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233339,110 S Express University Exp,,1,2743229,1100149,1,1
44,26JA05-CPBlock-Sunday-13,29233340,44 S Mississauga Road To Utm,,1,2743327,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233341,44 S Mississauga Road To Utm,,1,2743327,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233342,44 N Mississauga Road To Meadowvale,,0,2743327,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233343,44 N Mississauga Road To Meadowvale,,0,2743327,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233344,44 S Mississauga Road To Utm,,1,2743327,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233345,44 N Mississauga Road To Meadowvale,,0,2743327,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233346,44 S Mississauga Road To Utm,,1,2743326,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233347,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233348,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233349,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233350,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233351,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233352,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233353,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233354,44 S Mississauga Road To Utm,,1,2743327,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233355,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233356,44 N Mississauga Road To Meadowvale,,0,2743326,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233357,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233358,44 N Mississauga Road To Meadowvale,,0,2743327,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233359,44 S Mississauga Road To Utm,,1,2743326,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233360,44 S Mississauga Road To Utm,,1,2743327,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233361,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233362,44 N Mississauga Road To Meadowvale,,0,2743326,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233363,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233364,44 N Mississauga Road To Meadowvale,,0,2743327,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233365,44 S Mississauga Road To Utm,,1,2743321,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233366,44 S Mississauga Road To Utm,,1,2743326,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233367,44 N Mississauga Road To Meadowvale,,0,2743321,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233368,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233369,44 S Mississauga Road To Utm,,1,2743321,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233370,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233371,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233372,44 N Mississauga Road To Meadowvale,,0,2743326,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233373,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233374,44 S Mississauga Road To Utm,,1,2743326,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233375,44 S Mississauga Road To Utm,,1,2743326,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233376,44 S Mississauga Road To Utm,,1,2743321,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233377,44 N Mississauga Road To Meadowvale,,0,2743326,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233378,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233379,44 N Mississauga Road To Meadowvale,,0,2743321,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233380,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233381,44 S Mississauga Road To Utm,,1,2743321,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233382,44 N Mississauga Road To Meadowvale,,0,2743326,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233383,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233384,44 N Mississauga Road To Meadowvale,,0,2743321,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233385,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233386,44 S Mississauga Road To Utm,,1,2743233,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233387,44 S Mississauga Road To Utm,,1,2743321,440139,1,1
44,26JA05-CPBlock-Sunday-13,29233388,44 N Mississauga Road To Meadowvale,,0,2743321,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233389,44 N Mississauga Road To Meadowvale,,0,2743321,440137,1,1
44,26JA05-CPBlock-Sunday-13,29233390,44 N Mississauga Road To Meadowvale,,0,2743233,440137,1,1
35,26JA05-CPBlock-Sunday-13,29233391,35 W Eglinton To Churchill Meadows Cc,,1,2743295,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233392,35 W Eglinton To Churchill Meadows Cc,,1,2743294,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233393,35 E Eglinton To Kipling Terminal,,0,2743293,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233394,35 W Eglinton To Churchill Meadows Cc,,1,2743293,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233395,35 E Eglinton To Kipling Terminal,,0,2743294,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233396,35 E Eglinton To Kipling Terminal,,0,2743295,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233397,35 E Eglinton To Kipling Terminal,,0,2743293,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233398,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233399,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233400,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233401,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233402,35 W Eglinton To Churchill Meadows Cc,,1,2743295,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233403,35 W Eglinton To Churchill Meadows Cc,,1,2743294,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233404,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233405,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233406,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233407,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233408,35 W Eglinton To Churchill Meadows Cc,,1,2743293,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233409,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233410,35 E Eglinton To Kipling Terminal,,0,2743295,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233411,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233412,35 E Eglinton To Kipling Terminal,,0,2743290,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233413,35 W Eglinton To Churchill Meadows Cc,,1,2743290,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233414,35 E Eglinton To Kipling Terminal,,0,2743294,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233415,35 E Eglinton To Kipling Terminal,,0,2743290,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233416,35 W Eglinton To Churchill Meadows Cc,,1,2743290,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233417,35 E Eglinton To Kipling Terminal,,0,2743293,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233418,35 W Eglinton To Churchill Meadows Cc,,1,2743290,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233419,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233420,35 W Eglinton To Churchill Meadows Cc,,1,2743295,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233421,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233422,35 W Eglinton To Churchill Meadows Cc,,1,2743294,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233423,35 E Eglinton To Kipling Terminal,,0,2743290,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233424,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233425,35 W Eglinton To Churchill Meadows Cc,,1,2743293,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233426,35 E Eglinton To Kipling Terminal,,0,2743295,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233427,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233428,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233429,35 E Eglinton To Kipling Terminal,,0,2743294,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233430,35 E Eglinton To Kipling Terminal,,0,2743293,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233431,35 W Eglinton To Churchill Meadows Cc,,1,2743290,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233432,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233433,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233434,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233435,35 W Eglinton To Churchill Meadows Cc,,1,2743293,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233436,35 E Eglinton To Kipling Terminal,,0,2743294,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233437,35 W Eglinton To Churchill Meadows Cc,,1,2743294,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233438,35 W Eglinton To Churchill Meadows Cc,,1,2743295,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233439,35 E Eglinton To Kipling Terminal,,0,2743295,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233440,35 E Eglinton To Kipling Terminal,,0,2743290,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233441,35 W Eglinton To Churchill Meadows Cc,,1,2743290,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233442,35 W Eglinton To Churchill Meadows Cc,,1,2743291,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233443,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233444,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233445,35 W Eglinton To Churchill Meadows Cc,,1,2743292,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233446,35 W Eglinton To Churchill Meadows Cc,,1,2743294,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233447,35 E Eglinton To Kipling Terminal,,0,2743293,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233448,35 W Eglinton To Churchill Meadows Cc,,1,2743293,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233449,35 E Eglinton To Kipling Terminal,,0,2743295,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233450,35 W Eglinton To Churchill Meadows Cc,,1,2743295,350355,1,1
35,26JA05-CPBlock-Sunday-13,29233451,35 E Eglinton To Kipling Terminal,,0,2743290,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233452,35 E Eglinton To Kipling Terminal,,0,2743291,350356,1,1
35,26JA05-CPBlock-Sunday-13,29233453,35 E Eglinton To Kipling Terminal,,0,2743292,350356,1,1
